url,status,http_status,error
https://www.mpr.gov.ba/bs/meni/menu_cmk9dlrol000dck3ukukfthys,ok,200.0,
https://www.mpr.gov.ba/bs/meni/menu_cmk9dku4y0007ck3uo3tenslb,ok,200.0,
https://www.mpr.gov.ba/bs/meni/menu_cmk9dmq8b000jck3u1kkakejx,ok,200.0,
https://www.mpr.gov.ba/bs/meni/menu_cmk9dnql1000pck3uelpq2l1z,ok,200.0,
https://mpr.gov.ba/en/the-citizens-equality-rights-and-values-programme-2021-2027,ok,200.0,
https://www.mpr.gov.ba/bs/portal/vijesti,ok,200.0,
https://www.mpr.gov.ba/bs/meni/menu_cmk9dpcxk0011ck3uq5kn0wok,ok,200.0,
https://www.mpr.gov.ba/bs/meni/menu_cmk9dok25000vck3uwmjpyi3b,ok,200.0,
https://www.mpr.gov.ba/bs/meni/menu_cmk9dptgy0017ck3uma0ca0ej,ok,200.0,
https://mpr.gov.ba/en/sitemap,ok,200.0,
https://www.mpr.gov.ba/sr/meni/menu_cmk0ht82s001mk03ufuzhvi6h,ok,200.0,
https://www.mpr.gov.ba/bs/meni/menu_cmk9drg47001jck3u8s9v3ntl,ok,200.0,
https://www.mpr.gov.ba/bs/meni/menu_cmk9ds0cw001pck3ur4xqgbx7,ok,200.0,
https://www.mpr.gov.ba/bs/meni/menu_cmk9dqrvc001dck3uoxmebciw,ok,200.0,
https://www.mpr.gov.ba/sr/meni/menu_cmk0hrq1d001ak03uyqviovsa,ok,200.0,
https://www.mpr.gov.ba/sr/meni/menu_cmk0hvhe7001yk03ult6lo8pz,ok,200.0,
https://www.mpr.gov.ba/sr/meni/menu_cmk0hu0a0001sk03ujyqx5ej8,ok,200.0,
https://www.mpr.gov.ba/sr/tenderijavni-oglasi,ok,200.0,
https://www.mpr.gov.ba/sr/meni/menu_cmk0hsi9h001gk03ueg0penph,ok,200.0,
https://www.mpr.gov.ba/sr/portal/objava/tajnik-ministarstva-pravde-bosne-i-hercegovine-zeljko-bogut-sudjelovao-na-9-sastanku-pododbora-za-pravdu-slobodu-i-sigurnost-639075247050000000,ok,200.0,
https://www.mpr.gov.ba/sr/portal/objava/--1777362106833,ok,200.0,
https://www.mpr.gov.ba/sr/portal/objava/konstruktivan-razgovor-ministara-pravde-o-prioritetnim-zakonima-uz-poruku-suradnje-i-medjusobnog-uvazavanja-639071822980000000,ok,200.0,
https://mpr.gov.ba/sr/-89,ok,200.0,
https://www.mpr.gov.ba/sr/portal?categorySlug=vijesti,ok,200.0,
https://mpr.gov.ba/sr/pristupanje-bosne-i-hercegovine-programu-pravosudje-2021-2027-godine,ok,200.0,
https://mpr.gov.ba/sr/nvo,ok,200.0,
https://mpr.gov.ba/sr/-,ok,200.0,
https://mpr.gov.ba/sr/reload,ok,200.0,
https://www.mpr.gov.ba/bs/revidirana-drzavna-strategija-za-rad-na-predmetima-ratnih-zlocinaca,ok,200.0,
https://www.mpr.gov.ba/bs/strategija-vm-bih-za-stvaranje-poticajnog-okruzenja-za-razvoj-civilnog-drustva-2025-2029,ok,200.0,
https://www.mpr.gov.ba/bs/strategija-za-reformu-sektora-pravde,ok,200.0,
https://mpr.gov.ba/sr/program-gradjani-jednakost-prava-i-vrijednosti-2021-2027,ok,200.0,
https://mpr.gov.ba/sr/mapa-stranica,ok,200.0,
https://mpr.gov.ba/sr/ogp,ok,200.0,
https://www.mpr.gov.ba/bs/strateska-planiranja-koordinacija-pomoci-i-evropske-integracije,ok,200.0,
https://www.mpr.gov.ba/bs/institucionalna-strategija,ok,200.0,
https://www.mpr.gov.ba/bs/ostale-strategije-i-projekti,ok,200.0,
https://www.mpr.gov.ba/bs/upravna-inspekcija,ok,200.0,
https://www.mpr.gov.ba/bs/medjunarodna-pravna-pomoc-i-saradnja,ok,200.0,
https://www.mpr.gov.ba/bs/pravosudje,ok,200.0,
https://www.mpr.gov.ba/bs/izvrsenje-krivicnih-sankcija,ok,200.0,
https://www.mpr.gov.ba/bs/uprava,ok,200.0,
https://www.mpr.gov.ba/bs/nadleznosti,ok,200.0,
https://www.mpr.gov.ba/bs/civilno-drustvo,ok,200.0,
https://www.mpr.gov.ba/bs/besplatna-pravna-pomoc,ok,200.0,
https://www.mpr.gov.ba/bs/meni/menu_cmk0uv1vs000ags3u4emdd3kp,ok,200.0,
https://www.mpr.gov.ba/bs/interno,ok,200.0,
https://www.mpr.gov.ba/bs/program-rada-ministarstva-pravde-bosne-i-hercegovine,ok,200.0,
https://www.mpr.gov.ba/bs/izvjestaj-o-radu-ministarstva-pravde-bosne-i-hercegovine,ok,200.0,
https://www.mpr.gov.ba/bs/strucna-literatura,ok,200.0,
https://www.mpr.gov.ba/bs/publikacije,ok,200.0,
https://www.mpr.gov.ba/bs/godisnji-izvjestaj-o-izvrsenju-budzeta,ok,200.0,
https://www.mpr.gov.ba/bs/portal/objava/tekst-zakona-o-izmjenama-zakona-o-radu-u-institucijama-bih-639070262860000000,ok,200.0,
https://www.mpr.gov.ba/bs/portal/objava/javni-poziv-za-podnosenje-prijedloga-projekata-u-okviru-programa-graani-jednakost-prava-i-vrijednosti-cerv-2021-2027-639070262270000000,ok,200.0,
https://www.mpr.gov.ba/sr/portal/objava/ministar-pravde-bih-davor-bunoza-odrzao-sastanak-s-glavnim-tajnikom-vijeca-europe-alainom-bersetom-1777361901777,ok,200.0,
https://www.mpr.gov.ba/bs/portal/objava/ministar-pravde-bih-davor-bunoza-i-veleposlanik-eu-u-bih-luigi-soreca-o-reformama-i-europskom-putu-639069250010000000,ok,200.0,
https://www.mpr.gov.ba/bs/portal/objava/ministar-pravde-bih-sudjelovao-na-otvaranju-konferencije-od-rizika-do-otpornosti-zastita-i-jacanje-trgovine-i-investicija-u-bosni-i-hercegovini-639065155160000000,ok,200.0,
https://www.mpr.gov.ba/bs/portal/objava/odrzan-sastanak-s-predstavnicima-udruge-zrtava-i-svjedoka-genocida-te-udruge-pokret-majke-enklava-srebrenica-i-zepa-639063520110000000,ok,200.0,
https://www.mpr.gov.ba/bs/meni/menu_cmk0vpvzr002kgs3uzdm6ncx1,ok,200.0,
https://www.mpr.gov.ba/bs/medjunarodne-konvencije-i-ugovori,ok,200.0,
https://www.mpr.gov.ba/bs/javne-konsultacije,ok,200.0,
https://www.mpr.gov.ba/bs/-jedinstvena-pravila-za-izradu-pravnih-propisa-u-institucijama-bih,ok,200.0,
https://www.mpr.gov.ba/bs/portal/objava/javni-poziv-za-sudjelovanje-na-online-informativnoj-sesiji-u-okviru-programa-graani-jednakost-prava-i-vrijednosti-cerv-2021-2027-639059033050000000,ok,200.0,
https://www.mpr.gov.ba/hr/portal/objava/tajnik-ministarstva-pravde-bosne-i-hercegovine-zeljko-bogut-sudjelovao-na-9-sastanku-pododbora-za-pravdu-slobodu-i-sigurnost-639075245670000000,ok,200.0,
https://www.mpr.gov.ba/bs/portal/objava/ministar-bunoza-na-sastanku-sa-sefovima-misija-drzava-clanica-eu-akreditiranih-u-bih-aktualne-teme-iz-nadleznosti-ministarstva-pravde-na-europskom-putu-bih-639058169280000000,ok,200.0,
https://www.mpr.gov.ba/bs/portal/objava/zamjenik-ministra-pravde-bih-elvir-mahmuzic-sastao-se-sa-amabasadorom-kanade-za-maarsku-sloveniju-i-bosnu-i-hercegovinu-nje-francois-lafreniere-639059015340000000,ok,200.0,
https://www.mpr.gov.ba/bs/portal?categorySlug=vijesti&page=1&category=vijesti,ok,200.0,
https://www.mpr.gov.ba/sr/portal/objava/tajnik-ministarstva-pravde-bosne-i-hercegovine-zeljko-bogut-sudjelovao-na-9-sastanku-pododbora-za-pravdu-slobodu-i-sigurnost-639075245670000000,ok,200.0,
https://www.mpr.gov.ba/bs/portal?categorySlug=vijesti&page=2&category=vijesti,ok,200.0,
https://www.mpr.gov.ba/hr/portal/objava/konstruktivan-razgovor-ministara-pravde-o-prioritetnim-zakonima-uz-poruku-suradnje-i-meusobnog-uvazavanja-639071820270000000,ok,200.0,
https://www.mpr.gov.ba/sr/portal/objava/konstruktivan-razgovor-ministara-pravde-o-prioritetnim-zakonima-uz-poruku-suradnje-i-meusobnog-uvazavanja-639071820270000000,ok,200.0,
https://www.mpr.gov.ba/bs/portal?categorySlug=vijesti&page=3&category=vijesti,ok,200.0,
https://www.mpr.gov.ba/bs/portal?categorySlug=vijesti&page=4&category=vijesti,ok,200.0,
https://www.mpr.gov.ba/bs/portal?categorySlug=vijesti&page=5&category=vijesti,ok,200.0,
https://www.mpr.gov.ba/bs/portal?categorySlug=vijesti&page=6&category=vijesti,ok,200.0,
https://www.mpr.gov.ba/bs/portal?categorySlug=vijesti&page=7&category=vijesti,ok,200.0,
https://www.mpr.gov.ba/bs/portal?categorySlug=vijesti&page=115&category=vijesti,ok,200.0,
https://www.mpr.gov.ba/bs/portal?categorySlug=vijesti&page=8&category=vijesti,ok,200.0,
https://www.mpr.gov.ba/bs/portal?categorySlug=vijesti&page=9&category=vijesti,ok,200.0,
https://mpr.gov.ba/hr/pravosudni-ispit,ok,200.0,
https://mpr.gov.ba/sr/pravosudni-ispit,ok,200.0,
https://mpr.gov.ba/en/bar-exam,ok,200.0,
https://mpr.gov.ba/bs/meni/menu_cmk0hvhe7001yk03ult6lo8pz,ok,200.0,
https://mpr.gov.ba/bs/meni/menu_cmk0hu0a0001sk03ujyqx5ej8,ok,200.0,
https://www.mpr.gov.ba/biblioteka/zakoni/bs/62_11_BJ_Zakon_o_pravosudnom.pdf,failed,404.0,
https://mpr.gov.ba/bs/meni/menu_cmk0hx0bt002ak03um9i9mt6e,ok,200.0,
https://mpr.gov.ba/bs/meni/menu_cmk0hrq1d001ak03uyqviovsa,ok,200.0,
https://mpr.gov.ba/bs/tenderijavni-oglasi,ok,200.0,
https://mpr.gov.ba/bs/meni/menu_cmk0ht82s001mk03ufuzhvi6h,ok,200.0,
https://mpr.gov.ba/bs,ok,200.0,
https://www.mpr.gov.ba/web_dokumenti?id=16758,failed,404.0,
https://mpr.gov.ba/bs/meni/menu_cmk0hsi9h001gk03ueg0penph,ok,200.0,
https://mpr.gov.ba/en/new-exam-dates1,ok,200.0,
https://mpr.gov.ba/hr/strucni-upravni-ispit-za-srednju-i-visu-skolsku-spremu,ok,200.0,
https://mpr.gov.ba/bs/nadleznosti,ok,200.0,
https://mpr.gov.ba/hr/novi-ispitni-termini1,ok,200.0,
https://mpr.gov.ba/en/professional-administrative-exam-for-secondary-and-higher-education,ok,200.0,
https://mpr.gov.ba/bs/meni/menu_cmk0uv1vs000ags3u4emdd3kp,ok,200.0,
https://mpr.gov.ba/sr/strucni-upravni-ispit-za-srednju-i-visu-skolsku-spremu,ok,200.0,
https://mpr.gov.ba/sr/novi-ispitni-termini1,ok,200.0,
https://mpr.gov.ba/bs/ured-interne-revizije,ok,200.0,
https://mpr.gov.ba/bs/sekretar-ministarstva-pravde-bih,ok,200.0,
https://mpr.gov.ba/bs/sektor-za-kadrovske-opste-i-finansijsko-materijalne-poslove,ok,200.0,
https://mpr.gov.ba/bs/sektor-za-pravosudne-organe,ok,200.0,
https://mpr.gov.ba/bs/zamjenik-ministra-pravde-bih,ok,200.0,
https://mpr.gov.ba/bs/ministar-pravde-bih,ok,200.0,
https://mpr.gov.ba/bs/upravni-inspektorat,ok,200.0,
https://mpr.gov.ba/bs/odjeljenje-zavodske-policije-na-drzavnom-nivou,ok,200.0,
https://mpr.gov.ba/bs/pritvorska-jedinica-zavoda-za-izvrsenje-krivicnih-sankcija,ok,200.0,
https://mpr.gov.ba/bs/sektor-za-upravu,ok,200.0,
https://mpr.gov.ba/bs/sektor-za-izvrsenje-krivicnih-sankcija-i-rad-kaznene-ustanove,ok,200.0,
